<INFO> financialDB_operations_logger [2022-02-04 16:31:54,407]: Cash and Cash Equivalent data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:54,523]: Free Cash Flow data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:54,628]: Net Cash Flow from Financing data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:54,744]: Net Cash Flow from Investing data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:54,861]: Net Cash Flow from Operations data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:54,976]: Gross Dividend Payout per Share data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:55,092]: Outstanding Shares data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:55,197]: Share Unit Price data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:55,302]: Interest Expense data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:55,406]: Interest Income data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:55,520]: Net Income data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:55,649]: Non-Interest Income data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:55,762]: Operating Profit data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:55,893]: Revenue data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:56,008]: Non-Interest Expense data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:56,124]: Operating Revenue data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:56,240]: Depreciation data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:56,365]: Common Equity Tier 1 Capital data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:56,472]: Risk Weighted Assets data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:56,587]: Tier 1 Capital data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:56,714]: Tier 2 Capital data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:56,827]: Current Accounts Deposit data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:56,936]: Savings Accounts Deposit data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:57,051]: Amortization data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:57,405]: Current Assets data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:58,344]: Current Liabilities data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:58,459]: Gross Loans and Acceptance data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:58,574]: Provision for Credit Loss data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:58,683]: Total Non-Performing Assets data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:58,796]: Total Expenses data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:58,911]: Intangible Assets data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:59,020]: Shareholders Equity data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:59,137]: Total Assets data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:59,253]: Total Deposits data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:59,357]: Total Liabilities data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:59,450]: Operating Expense data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:59,580]: Cash and Cash Equivalent data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:59,683]: Free Cash Flow data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:59,786]: Net Cash Flow from Financing data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:59,894]: Net Cash Flow from Investing data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:31:59,998]: Net Cash Flow from Operations data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:00,137]: Gross Dividend Payout per Share data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:00,252]: Outstanding Shares data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:00,367]: Share Unit Price data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:00,483]: Interest Expense data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:00,600]: Interest Income data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:00,716]: Net Income data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:00,831]: Non-Interest Income data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:00,945]: Operating Profit data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:01,066]: Revenue data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:01,185]: Non-Interest Expense data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:01,301]: Operating Revenue data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:01,405]: Depreciation data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:01,499]: Common Equity Tier 1 Capital data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:01,603]: Risk Weighted Assets data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:01,732]: Tier 1 Capital data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:01,845]: Tier 2 Capital data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:01,993]: Current Accounts Deposit data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:02,104]: Savings Accounts Deposit data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:02,225]: Amortization data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:02,357]: Current Assets data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:02,509]: Current Liabilities data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:02,661]: Gross Loans and Acceptance data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:02,760]: Provision for Credit Loss data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:02,870]: Total Non-Performing Assets data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:02,981]: Total Expenses data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:03,101]: Intangible Assets data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:03,201]: Shareholders Equity data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:03,322]: Total Assets data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:03,443]: Total Deposits data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:03,608]: Total Liabilities data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:03,722]: Operating Expense data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:03,845]: Cash and Cash Equivalent data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:04,001]: Free Cash Flow data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:04,117]: Net Cash Flow from Financing data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:04,242]: Net Cash Flow from Investing data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:04,359]: Net Cash Flow from Operations data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:04,701]: Gross Dividend Payout per Share data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:05,698]: Outstanding Shares data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:05,834]: Share Unit Price data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:05,950]: Interest Expense data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:06,065]: Interest Income data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:06,157]: Net Income data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:06,265]: Non-Interest Income data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:06,368]: Operating Profit data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:06,474]: Revenue data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:06,599]: Non-Interest Expense data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:06,773]: Operating Revenue data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:06,889]: Depreciation data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:07,013]: Common Equity Tier 1 Capital data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:07,154]: Risk Weighted Assets data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:07,269]: Tier 1 Capital data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:07,385]: Tier 2 Capital data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:07,504]: Current Accounts Deposit data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:07,621]: Savings Accounts Deposit data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:07,748]: Amortization data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:07,842]: Current Assets data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:07,981]: Current Liabilities data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:08,107]: Gross Loans and Acceptance data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:08,233]: Provision for Credit Loss data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:08,337]: Total Non-Performing Assets data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:08,441]: Total Expenses data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:08,557]: Intangible Assets data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:08,683]: Shareholders Equity data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:08,789]: Total Assets data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:08,904]: Total Deposits data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:09,024]: Total Liabilities data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:09,138]: Operating Expense data for 2019 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:09,254]: Cash and Cash Equivalent data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:09,382]: Free Cash Flow data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:09,495]: Net Cash Flow from Financing data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:09,622]: Net Cash Flow from Investing data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:09,729]: Net Cash Flow from Operations data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:09,844]: Gross Dividend Payout per Share data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:09,960]: Outstanding Shares data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:10,075]: Share Unit Price data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:10,192]: Interest Expense data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:10,308]: Interest Income data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:10,435]: Net Income data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:10,550]: Non-Interest Income data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:10,677]: Operating Profit data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:11,097]: Revenue data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:12,125]: Non-Interest Expense data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:12,297]: Operating Revenue data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:12,400]: Depreciation data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:12,504]: Common Equity Tier 1 Capital data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:12,622]: Risk Weighted Assets data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:12,715]: Tier 1 Capital data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:12,796]: Tier 2 Capital data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:12,910]: Current Accounts Deposit data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:13,028]: Savings Accounts Deposit data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:13,154]: Amortization data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:13,276]: Current Assets data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:13,408]: Current Liabilities data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:13,540]: Gross Loans and Acceptance data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:13,661]: Provision for Credit Loss data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:13,804]: Total Non-Performing Assets data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:13,925]: Total Expenses data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:14,047]: Intangible Assets data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:14,169]: Shareholders Equity data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:14,289]: Total Assets data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:14,411]: Total Deposits data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:14,543]: Total Liabilities data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:14,697]: Operating Expense data for 2018 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:32:14,839]: Rows inserted > companies: 180
<INFO> financialDB_operations_logger [2022-02-04 16:32:14,839]: ~~~ End of financial statement insertion script ~~~
<INFO> financialDB_operations_logger [2022-02-04 16:41:47,368]: Outstanding Shares data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:47,555]: Free Cash Flow data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:47,656]: Cash and Cash Equivalent data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:47,760]: Net Cash Flow from Financing data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:47,853]: Net Cash Flow from Investing data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:47,980]: Net Cash Flow from Operations data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:48,094]: Current Assets data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:48,209]: Current Liabilities data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:48,313]: Intangible Assets data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:48,425]: Investment Assets data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:48,535]: Total Assets data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:48,655]: Total Debt data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:48,777]: Total Liabilities data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:48,889]: Commission Expense data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:49,031]: Cost of Goods Sold data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:49,186]: Interest Expense data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:49,309]: Investment Expense data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:49,421]: Investment Income data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:49,530]: Management Expense data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:49,662]: Net Claims data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:49,784]: Losses on Investment Assets data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:49,893]: Gains on Investment Assets data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:49,999]: Net Income data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:50,091]: Net Premiums Earned data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:50,187]: Operating Profit data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:50,302]: Revenue data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:50,419]: Shareholders Equity data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:50,535]: Amortization data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:50,651]: Depreciation data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:50,767]: Gross Dividend Payout per Share data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:50,893]: Share Unit Price data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:51,009]: Total Expenses data for 2022 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:51,125]: Outstanding Shares data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:51,241]: Free Cash Flow data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:51,357]: Cash and Cash Equivalent data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:51,472]: Net Cash Flow from Financing data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:51,567]: Net Cash Flow from Investing data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:51,683]: Net Cash Flow from Operations data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:51,798]: Current Assets data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:51,915]: Current Liabilities data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:52,030]: Intangible Assets data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:52,147]: Investment Assets data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:52,273]: Total Assets data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:52,390]: Total Debt data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:52,504]: Total Liabilities data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:52,619]: Commission Expense data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:52,738]: Cost of Goods Sold data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:52,863]: Interest Expense data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:52,957]: Investment Expense data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:53,062]: Investment Income data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:53,168]: Management Expense data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:53,272]: Net Claims data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:53,378]: Losses on Investment Assets data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:54,703]: Gains on Investment Assets data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:54,818]: Net Income data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:54,914]: Net Premiums Earned data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:55,018]: Operating Profit data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:55,146]: Revenue data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:55,259]: Shareholders Equity data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:55,366]: Amortization data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:55,480]: Depreciation data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:55,586]: Gross Dividend Payout per Share data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:55,707]: Share Unit Price data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:55,830]: Total Expenses data for 2021 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:55,939]: Outstanding Shares data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:56,048]: Free Cash Flow data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:56,170]: Cash and Cash Equivalent data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:56,355]: Net Cash Flow from Financing data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:56,461]: Net Cash Flow from Investing data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:56,586]: Net Cash Flow from Operations data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:56,715]: Current Assets data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:56,833]: Current Liabilities data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:56,947]: Intangible Assets data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:57,063]: Investment Assets data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:57,179]: Total Assets data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:57,296]: Total Debt data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:57,399]: Total Liabilities data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:57,517]: Commission Expense data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:57,635]: Cost of Goods Sold data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:57,752]: Interest Expense data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:57,867]: Investment Expense data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:57,995]: Investment Income data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:58,101]: Management Expense data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:58,223]: Net Claims data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:58,330]: Losses on Investment Assets data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:58,447]: Gains on Investment Assets data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:58,563]: Net Income data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:58,679]: Net Premiums Earned data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:58,796]: Operating Profit data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:58,923]: Revenue data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:59,038]: Shareholders Equity data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:59,165]: Amortization data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:59,280]: Depreciation data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:59,385]: Gross Dividend Payout per Share data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:59,490]: Share Unit Price data for 2020 not found, inserting data as new entry
<INFO> financialDB_operations_logger [2022-02-04 16:41:59,607]: Total Expenses data for 2020 not found, inserting data as new entry
